Timestamp	Title	Key text or quote	Original link URL
	IndigenousX	I want to bring it back to #BlackLivesMatterAustralia and share some of the stories/voices of the families that I'm working closely with.   There's 438 black deaths since 1991. There are so many stories you should know. #SayTheirNames	https://twitter.com/i/web/status/1285859838086414336
	GeorgeNewhouse	Mother heartbroken as bid for inquest into murder of 10-month old baby fails. The police left my baby at the scene without asking about his safety. The police refused to look for my baby when I told them he had been abducted ⁦⁦⁦⁦@jessradio⁩  https://t.co/VijhcJjeMH	https://twitter.com/i/web/status/1286038250793009152
	TracyWesterman	A VERY exciting day 2DAY! The Westerman Jilya Institute 4 Indigenous Mental Health website is LIVE! &amp; we r also calling 4 our 1st Jilya Scholarships under the Dr Tracy Westerman Indigenous Psychology Program. PLEASE SHARE WIDELY &amp; help us #BuildAnArmy of Indigenous Psychologists https://t.co/XWVWUDKNuA	https://twitter.com/i/web/status/1285810364475559937
			
	Imani_Barbarin	A kid in elementary school called me “a crippled bitch” so I swung on him with my crutches and when I got called to the principal’s office, I said he tripped.   When I got home, my dad knew he didn’t trip and he basically congratulated me for sticking up for myself. https://t.co/4xN8VJdsGN	https://twitter.com/i/web/status/1286042803907317777
			
			
	DebKilroy	It’s no accident that Blak Australia has survived the pandemic so well. Survival is what we do. Powerful pice by my sista #melissalucashenko ⬛️🟨🟥 #Covid_19 https://t.co/lE8BsuEEt4	https://twitter.com/i/web/status/1286060169558777856
	S_Wayne133	@IndigenousX An ex-cop WA says police hounding and jailing innocent Indigenous to meet quotas. Brutality and systemic, shocking racism ingrained in WA Police. That's prob why they didn't worry about chasing up baby's whereabouts.   https://t.co/fYePbLcCP5	https://twitter.com/i/web/status/1286097126745755648
	IndigenousX	"The police left my baby at the scene w/o asking abt his safety. The police refused to look for my baby when I told them he had been abducted.... little black lives don't matter in WA."  Judge denied family's call for inquest into Baby Charlie's death  https://t.co/oxCxyGpjwi	https://twitter.com/i/web/status/1286087060823011329
	drcbond	Can’t tell u the number of Black ppl I’ve yarned with who have worked in underpaid insecure employment in yt institutions having been bullied &amp; brutalised - who stay bc they are so genuinely committed 2 being of service 2 mob. If only those at the helm shared in that commitment	https://twitter.com/i/web/status/1286091000323010560
	drcbond	They are often in the Indigenous-identified job carrying much of the responsibility for engaging with and being accountable to community while cleaning up the daily damage the institution inflicts upon mob &amp; dealing with daily racism from colleagues.	https://twitter.com/i/web/status/1286091002474663936
	TracyWesterman	Critics at the time, incl Indigenous psych Adj Prof Tracy Westerman, pointed out the majority of funds were 4 basic services. “They're just things the av Australian has a right to; infrastructure that they can use. These things aren't suicide prevention”  https://t.co/WTZmmmdPfp	https://twitter.com/i/web/status/1286074825493028864
	timsout	“What it indicates … and we've seen this over time, is that there is a strong race politics in the Australian Defence Force.” https://t.co/HN75t1tjK4	https://twitter.com/i/web/status/1285707641747116033
	indigowilling	There is old white man who walked beside me on my way to skatepark Tues saying racist things to me like Asians go home etc for one block. He’s done this before. I just ignore or laugh at him, but then think what if he does this to kids who take it to heart?	https://twitter.com/i/web/status/1286060689795104769
	sarahkendzior	"American authoritarianism is intrinsically linked to racism. That's the original sin. As the US becomes an autocracy, of course it's rooted in white supremacy. We already had slavery, Jim Crow, genocide of Native Americans, Japanese internment camps..." https://t.co/mGZU4nS24G	https://twitter.com/i/web/status/1268181974298042370
	sarahkendzior	"There is a direct link between politicians' feigned ignorance about authoritarianism and their feigned ignorance about police brutality, about white supremacy, about the tyranny regularly aimed at black communities across the US." -- @gaslitnation  https://t.co/mGZU4nS24G	https://twitter.com/i/web/status/1268181009541083136
	WittGorrie	The death of baby Charlie, the trauma that the system continues to inflict on his mother is beyond heart breaking. Never a truer reflection of the ways the colonial legal system protects itself by denying any accountability or justice to Aboriginal people in so called “Australia https://t.co/xCYDyeGAHV	https://twitter.com/i/web/status/1286102171365203968
			
	drcbond	A must read from ⁦@amymcquire⁩  about the value of Black media and Black collectives more broadly ✊🏽  We must build upon the foundations of Black media | https://t.co/2oWf8WJSa7	https://twitter.com/i/web/status/1286121961156800514
			
	OtherSociology	Family confirm that NSW Police has taken no actions to hold the guards involved in David Dungay Jr's death accountable, which is why the family is calling for action. The family has fought five years. "This is Aboriginal land and nothing should be able to stop us from protesting" https://t.co/08IdpXrUm8	https://twitter.com/i/web/status/1286138970217177088
	NJP_Au	This is one of the saddest cases that the @NJP_Au has ever been involved in. All Australians should be disgusted at the way that #WAPolice treated a #DV survivor, Tamica Mullaley and her baby. Proof black lives don’t matter in WA #BlackLivesMatter @auspol @nakkiahlui @DebKilroy https://t.co/lILxKHP0Dp	https://twitter.com/i/web/status/1286042920089292800
	debg97	@Utopiana Surrendering baby Charlie to anyone's care other than his Mother or relevant authority whilst a violent abuser was on the loose was a complete dereliction of duty by the police. So many questions. This poor family deserves answers.	https://twitter.com/i/web/status/1286186353500155904
	brittlouk	@Utopiana Considering a baby died in NT this year, whilst police took mum in to custody ... Isn't that indicative of systemic issues worthy of an inquest? Fucking awful.	https://twitter.com/i/web/status/1286188366120120321
	ColouredGirlSay	@Utopiana That is a really tough read. The lack of investment in young Aboriginal children includes the systemic failure to support and protect Aboriginal families and to investigate the tragic deaths of Aboriginal babies. #heartbreaking	https://twitter.com/i/web/status/1286181864592433152
	Utopiana	Straight up: had this kid been white, this would not have happened. Nor would the system be denying the family a chance at justice and closure.  https://t.co/iTPIu8SAOF	https://twitter.com/i/web/status/1286166952151375872
	ItsBouquet	" ... I do recall she had a problem with multiculturalism of which I'm a living breathing example. She tossed me out of her office in two minutes ..." https://t.co/IHTOf3FzJD	https://twitter.com/i/web/status/1286166419701288966
	woollogirl	Indigenous kids do not have the brain maturity, or Impulse control at 10 or 14 that they may have  at say 25. And absolutely No Indigenous child should experience Incarceration while they are children still in development. #FreeMyPeople	https://twitter.com/i/web/status/1286210557377310720
	ReaganGomez	...nevermind the rules WM set for “womanhood” never included property. Never included Indigenous women who were also fighters. So imagine, BW &amp; Black girls, always having to fight for their own safety &amp; that RIGHTFUL anger/fight being flipped into a bad thing &amp; a reason ...	https://twitter.com/i/web/status/1286062376702210048
